Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR_T34A	O00629	KPNA4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q9Y4R8	TELO2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|3	7	3	0.11	0.04|0.07|0.19	1|1|2	0.0975	0.1900	0.7940
MTHFR_T34A	P40227	CCT6A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	12|8|15	35	3	0.00	0.00|0.00|0.00	15|11|17	0.0000	0.0000	0.9926
MTHFR_T34A	Q9HB71	CACYBP	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	11|9|11	31	3	0.00	0.00|0.00|0.00	12|5|11	0.0000	0.0000	0.9926
MTHFR_T34A	P40222	TXLNA	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|1	4	3	0.16	0.45|0.00|0.02	1|0|2	0.1575	0.4550	0.7304
MTHFR_T34A	O00148	DDX39A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P63261	ACTG1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|4|9	18	3	0.00	0.00|0.00|0.00	32|2|9	0.0000	0.0000	0.9926
MTHFR_T34A	P00558	PGK1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|4|8	17	3	0.01	0.00|0.00|0.04	6|2|5	0.0133	0.0375	0.8759
MTHFR_T34A	P35527	KRT9	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	13|14|5	32	3	0.09	0.02|0.25|0.00	2|6|12	0.0900	0.2500	0.7988
MTHFR_T34A	P35520	CBS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|2|0	0.0000	0.0000	0.9926
MTHFR_T34A	P62750	RPL23A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|2|4	10	3	0.00	0.00|0.00|0.00	8|1|5	0.0000	0.0000	0.9926
MTHFR_T34A	P18031	PTPN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|2	7	3	0.42	0.57|0.40|0.32	0|1|1	0.4308	0.5725	0.5418
MTHFR_T34A	P22392	NME2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|1	6	3	0.00	0.00|0.00|0.00	3|2|3	0.0000	0.0000	0.9926
MTHFR_T34A	Q5VYK3	ECM29	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|7|6	20	3	0.00	0.00|0.00|0.00	9|4|7	0.0000	0.0000	0.9926
MTHFR_T34A	P04075	ALDOA	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	11|12|11	34	3	0.00	0.00|0.00|0.00	11|9|13	0.0000	0.0000	0.9926
MTHFR_T34A	P61978	HNRNPK	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	13|13|10	36	3	0.00	0.00|0.00|0.00	57|10|13	0.0000	0.0000	0.9926
MTHFR_T34A	P84077	ARF1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.06	0.21|0.00|0.04	1|0|2	0.0833	0.2100	0.8042
MTHFR_T34A	Q3ZCM7	TUBB8	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|2	2	3	0.14	0.00|0.00|0.48	0|0|0	0.1608	0.4825	0.7258
MTHFR_T34A	Q15084	PDIA6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|0	4	3	0.23	0.62|0.09|0.00	2|0|0	0.2358	0.6175	0.6596
MTHFR_T34A	Q4G0F5	VPS26B	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|3|2	7	3	0.05	0.01|0.14|0.01	2|2|1	0.0525	0.1375	0.8304
MTHFR_T34A	O43318	MAP3K7	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|2	4	3	0.02	0.01|0.00|0.04	1|1|2	0.0183	0.0425	0.8659
MTHFR_T34A	Q8IUE6	HIST2H2AB	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|0	2	3	0.00	0.00|0.00|0.00	6|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P55010	EIF5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|1	2	3	0.00	0.00|0.00|0.00	1|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q14247	CTTN	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|1|7	15	3	0.00	0.00|0.00|0.00	3|5|8	0.0000	0.0000	0.9926
MTHFR_T34A	Q14244	MAP7	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|4|3	13	3	0.42	0.72|0.39|0.06	1|1|3	0.3942	0.7250	0.5723
MTHFR_T34A	Q8N5F7	NKAP	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	3|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q9BUF5	TUBB6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|1|6	12	3	0.41	0.47|0.00|0.78	2|0|4	0.4183	0.7800	0.5485
MTHFR_T34A	P52209	PGD	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|4|9	17	3	0.08	0.00|0.00|0.21	3|4|6	0.0700	0.2100	0.8137
MTHFR_T34A	Q00535	CDK5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|2	6	3	0.00	0.00|0.00|0.00	2|2|2	0.0042	0.0050	0.8919
MTHFR_T34A	Q00537	CDK17	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q04637	EIF4G1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	18|11|18	47	3	0.00	0.00|0.00|0.00	17|14|23	0.0000	0.0000	0.9926
MTHFR_T34A	P0DP24	CALM2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|2	5	3	0.34	0.43|0.16|0.46	0|0|2	0.3508	0.4625	0.6009
MTHFR_T34A	Q86U42	PABPN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|1	2	3	0.00	0.00|0.00|0.00	7|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q13200	PSMD2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|2|6	12	3	0.00	0.00|0.00|0.01	5|3|3	0.0033	0.0100	0.8960
MTHFR_T34A	Q9UHB9	SRP68	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|4	9	3	0.00	0.00|0.00|0.00	6|1|3	0.0000	0.0000	0.9926
MTHFR_T34A	P30041	PRDX6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	3|1|0	0.0000	0.0000	0.9926
MTHFR_T34A	P07910	HNRNPC	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|10|2	18	3	0.00	0.00|0.00|0.00	41|6|6	0.0000	0.0000	0.9926
MTHFR_T34A	P0C0S5	H2AFZ	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|0	4	3	0.00	0.00|0.00|0.00	7|0|2	0.0000	0.0000	0.9926
MTHFR_T34A	Q9UBM7	DHCR7	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|2	5	3	0.17	0.42|0.00|0.12	2|0|1	0.1800	0.4175	0.7075
MTHFR_T34A	O95793	STAU1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|3|7	16	3	0.00	0.00|0.00|0.00	5|3|5	0.0017	0.0050	0.9020
MTHFR_T34A	Q15813	TBCE	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	3|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P40429	RPL13A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|4|5	13	3	0.00	0.00|0.00|0.00	6|4|4	0.0000	0.0000	0.9926
MTHFR_T34A	Q9BV20	MRI1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|2	2	3	0.05	0.00|0.00|0.17	1|0|2	0.0567	0.1700	0.8260
MTHFR_T34A	Q13838	DDX39B	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	9|1|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q8N163	CCAR2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	9|4|6	19	3	0.00	0.00|0.00|0.00	13|5|6	0.0000	0.0000	0.9926
MTHFR_T34A	P19105	MYL12A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|1	4	3	0.00	0.00|0.00|0.00	6|1|1	0.0008	0.0025	0.9075
MTHFR_T34A	Q15393	SF3B3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|4|4	11	3	0.00	0.00|0.00|0.00	30|1|2	0.0000	0.0000	0.9926
MTHFR_T34A	A0A075B6S2	IGKV2D-29	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	12|8|11	31	3	0.00	0.00|0.00|0.00	5|10|12	0.0000	0.0000	0.9926
MTHFR_T34A	Q13885	TUBB2A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|1|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q9NP79	VTA1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|2	2	3	0.20	0.00|0.00|0.53	0|0|0	0.1767	0.5300	0.7160
MTHFR_T34A	Q9BTX1	NDC1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|0	3	3	0.12	0.23|0.08|0.00	2|0|0	0.1033	0.2325	0.7891
MTHFR_T34A	P05387	RPLP2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	11|8|6	25	3	0.00	0.00|0.00|0.00	10|7|9	0.0000	0.0000	0.9926
MTHFR_T34A	Q08AM6	VAC14	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	P78347	GTF2I	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	18|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	P05388	RPLP0	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	10|9|9	28	3	0.00	0.00|0.00|0.00	15|6|11	0.0000	0.0000	0.9926
MTHFR_T34A	P62979	RPS27A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|5|10	22	3	0.00	0.00|0.00|0.00	13|4|11	0.0000	0.0000	0.9926
MTHFR_T34A	Q04323	UBXN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|4	7	3	0.07	0.00|0.00|0.19	3|0|3	0.0650	0.1900	0.8193
MTHFR_T34A	Q15006	EMC2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|3|3	10	3	0.09	0.16|0.05|0.02	1|2|3	0.0783	0.1650	0.8086
MTHFR_T34A	P53396	ACLY	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	15|8|13	36	3	0.00	0.00|0.00|0.00	13|4|9	0.0000	0.0000	0.9926
MTHFR_T34A	P07355	ANXA2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|2	6	3	0.00	0.00|0.00|0.00	8|2|0	0.0000	0.0000	0.9926
MTHFR_T34A	P09211	GSTP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|1	6	3	0.00	0.01|0.00|0.00	4|2|1	0.0042	0.0125	0.8919
MTHFR_T34A	P20618	PSMB1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|2	5	3	0.00	0.00|0.00|0.00	3|1|3	0.0000	0.0000	0.9926
MTHFR_T34A	P52272	HNRNPM	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	24|12|14	50	3	0.00	0.00|0.00|0.00	47|11|15	0.0000	0.0000	0.9926
MTHFR_T34A	O43347	MSI1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.01	0.04|0.00|0.00	2|1|1	0.0133	0.0375	0.8759
MTHFR_T34A	Q15008	PSMD6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.02	0.01|0.00|0.06	3|0|1	0.0225	0.0600	0.8612
MTHFR_T34A	P67809	YBX1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|2	7	3	0.00	0.00|0.00|0.00	5|1|2	0.0000	0.0000	0.9926
MTHFR_T34A	Q99549	MPHOSPH8	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	4|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P39656	DDOST	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|5|6	18	3	0.01	0.03|0.00|0.00	5|3|3	0.0092	0.0275	0.8825
MTHFR_T34A	P25786	PSMA1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|3	8	3	0.00	0.00|0.00|0.00	4|1|3	0.0017	0.0050	0.9020
MTHFR_T34A	P25787	PSMA2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|3	7	3	0.07	0.14|0.00|0.11	1|1|3	0.0842	0.1425	0.8034
MTHFR_T34A	Q15366	PCBP2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|3|5	10	3	0.00	0.00|0.00|0.00	6|3|3	0.0017	0.0050	0.9020
MTHFR_T34A	P25789	PSMA4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|2	3	3	0.29	0.00|0.30|0.48	0|1|0	0.2608	0.4800	0.6458
MTHFR_T34A	O60573	EIF4E2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.25	0.46|0.00|0.21	1|0|0	0.2242	0.4625	0.6719
MTHFR_T34A	Q15365	PCBP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|6|6	16	3	0.00	0.00|0.00|0.00	4|4|6	0.0008	0.0025	0.9075
MTHFR_T34A	Q7L576	CYFIP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P41250	GARS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|1	2	3	0.00	0.00|0.00|0.00	2|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	P29401	TKT	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.00	0.00|0.00|0.00	6|1|2	0.0000	0.0000	0.9926
MTHFR_T34A	Q9UMS4	PRPF19	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|0	3	3	0.00	0.00|0.00|0.00	17|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	O60343	TBC1D4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|3|3	10	3	0.43	0.57|0.47|0.25	0|0|3	0.4342	0.5725	0.5350
MTHFR_T34A	Q8IZH2	XRN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|0	3	3	0.11	0.39|0.00|0.00	2|0|0	0.1308	0.3925	0.7621
MTHFR_T34A	Q9P2J5	LARS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	11|7|10	28	3	0.00	0.00|0.00|0.00	14|6|15	0.0000	0.0000	0.9926
MTHFR_T34A	P35244	RPA3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	2|1|0	0.0000	0.0000	0.9926
MTHFR_T34A	P18085	ARF4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|2	5	3	0.05	0.00|0.10|0.06	2|0|2	0.0558	0.1050	0.8266
MTHFR_T34A	P39023	RPL3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	8|6|9	23	3	0.00	0.00|0.00|0.00	10|4|8	0.0000	0.0000	0.9926
MTHFR_T34A	O75436	VPS26A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|2	5	3	0.05	0.06|0.00|0.06	2|1|1	0.0400	0.0625	0.8403
MTHFR_T34A	Q9UM54	MYO6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|0	2	3	0.02	0.07|0.00|0.00	3|0|0	0.0225	0.0675	0.8612
MTHFR_T34A	O75533	SF3B1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	35|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	P61158	ACTR3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|1|2	7	3	0.12	0.38|0.00|0.01	2|0|3	0.1292	0.3750	0.7642
MTHFR_T34A	O75531	BANF1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|1	4	3	0.00	0.00|0.00|0.00	4|1|1	0.0017	0.0050	0.9020
MTHFR_T34A	O75821	EIF3G	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|1	4	3	0.19	0.32|0.11|0.10	0|2|0	0.1783	0.3250	0.7093
MTHFR_T34A	P35249	RFC4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|4	7	3	0.12	0.02|0.01|0.39	2|1|2	0.1392	0.3925	0.7531
MTHFR_T34A	P08621	SNRNP70	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|2|0	2	3	0.00	0.00|0.00|0.00	15|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q9NVP1	DDX18	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	20|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q96CS3	FAF2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|2	6	3	0.00	0.00|0.00|0.00	4|2|2	0.0000	0.0000	0.9926
MTHFR_T34A	Q9UQE7	SMC3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|0	4	3	0.00	0.00|0.00|0.00	25|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	A6NDG6	PGP	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|4	8	3	0.30	0.32|0.01|0.60	1|0|3	0.3100	0.5975	0.6207
MTHFR_T34A	Q9Y5M8	SRPRB	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|5	10	3	0.24	0.12|0.04|0.68	1|1|3	0.2800	0.6825	0.6377
MTHFR_T34A	P49643	PRIM2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P62807	HIST1H2BF;HIST1H2BG;HIST1H2BI;HIST1H2BE;HIST1H2BC	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|2	7	3	0.00	0.00|0.00|0.00	8|2|2	0.0000	0.0000	0.9926
MTHFR_T34A	P62805	HIST1H4L;HIST1H4K;HIST4H4;HIST1H4I;HIST1H4C;HIST1H4B;HIST1H4J;HIST2H4A;HIST1H4A;HIST1H4E;HIST1H4F;HIST2H4B;HIST1H4H;HIST1H4D	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	22|26|10	58	3	0.00	0.00|0.00|0.00	130|16|17	0.0000	0.0000	0.9926
MTHFR_T34A	Q14103	HNRNPD	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|5	8	3	0.00	0.00|0.00|0.00	17|2|3	0.0000	0.0000	0.9926
MTHFR_T34A	P67936	TPM4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P27635	RPL10	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	8|8|7	23	3	0.00	0.00|0.00|0.00	10|4|9	0.0000	0.0000	0.9926
MTHFR_T34A	P62191	PSMC1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|2	5	3	0.05	0.01|0.07|0.04	1|1|2	0.0400	0.0750	0.8403
MTHFR_T34A	Q99880	HIST1H2BL	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|2	7	3	0.00	0.00|0.00|0.00	8|2|2	0.0000	0.0000	0.9926
MTHFR_T34A	P62195	PSMC5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|0	2	3	0.00	0.00|0.00|0.00	5|0|2	0.0000	0.0000	0.9926
MTHFR_T34A	O14980	XPO1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|3	7	3	0.00	0.00|0.00|0.00	23|1|4	0.0000	0.0000	0.9926
MTHFR_T34A	Q9Y6E2	BZW2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	1|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	P36543	ATP6V1E1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|8|9	24	3	0.00	0.00|0.00|0.01	3|6|7	0.0033	0.0075	0.8960
MTHFR_T34A	Q9Y450	HBS1L	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|2|1	3	3	0.06	0.00|0.19|0.01	1|0|2	0.0692	0.1925	0.8144
MTHFR_T34A	Q01844	EWSR1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	6|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P11142	HSPA8	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	49|25|40	114	3	0.00	0.00|0.00|0.00	43|29|37	0.0000	0.0000	0.9926
MTHFR_T34A	P43307	SSR1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|2	6	3	0.43	0.35|0.50|0.38	0|0|2	0.4133	0.5025	0.5539
MTHFR_T34A	Q86VP6	CAND1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|3|6	16	3	0.00	0.00|0.00|0.00	11|2|9	0.0000	0.0000	0.9926
MTHFR_T34A	P15170	GSPT1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|3	6	3	0.39	0.04|0.41|0.61	0|1|1	0.3550	0.6125	0.5982
MTHFR_T34A	Q9BY77	POLDIP3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	8|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q71DI3	HIST2H3A;HIST2H3D;HIST2H3C	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|10|3	19	3	0.00	0.00|0.00|0.00	24|8|5	0.0000	0.0000	0.9926
MTHFR_T34A	Q9NR30	DDX21	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|0	3	3	0.00	0.00|0.00|0.00	41|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q13151	HNRNPA0	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|1	5	3	0.00	0.00|0.00|0.00	9|2|2	0.0000	0.0000	0.9926
MTHFR_T34A	P50502	ST13	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|2	0.0000	0.0000	0.9926
MTHFR_T34A	P49736	MCM2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.00	0.00|0.00|0.00	10|0|0	0.0000	0.0000	0.9926
