Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR_T34A	P62888	RPL30	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q9HAV4	XPO5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|3	5	3	0.86	0.79|0.84|0.95	0|0|0	0.8592	0.9475	0.0496
MTHFR_T34A	P15311	EZR	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	P60866	RPS20	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|2|4	10	3	0.02	0.02|0.01|0.03	2|1|0	0.0208	0.0275	0.2652
MTHFR_T34A	P50402	EMD	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|3|5	14	3	0.98	0.98|0.98|0.98	0|0|0	0.9808	0.9825	0.0102
MTHFR_T34A	Q58FF6	HSP90AB4P	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|0	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	P43686	PSMC4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|4	4	3	0.30	0.00|0.00|0.96	0|0|0	0.3200	0.9600	0.1717
MTHFR_T34A	Q16629	SRSF7	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q53GQ0	HSD17B12	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|3	6	3	0.91	0.92|0.91|0.94	0|0|0	0.9233	0.9375	0.0333
MTHFR_T34A	P41227	NAA10	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|3	5	3	0.88	0.88|0.87|0.92	0|0|0	0.8883	0.9175	0.0465
MTHFR_T34A	O43175	PHGDH	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	9|9|12	30	3	0.00	0.00|0.00|0.00	3|3|1	0.0000	0.0000	0.8721
MTHFR_T34A	P10599	TXN	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|2	5	3	0.92	0.94|0.90|0.94	0|0|0	0.9275	0.9425	0.0316
MTHFR_T34A	P11908	PRPS2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	P13645	KRT10	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|9|0	11	3	0.00	0.00|0.00|0.00	3|21|7	0.0000	0.0000	0.8721
MTHFR_T34A	P83881	RPL36A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|1	4	3	0.92	0.93|0.91|0.89	0|0|0	0.9117	0.9300	0.0376
MTHFR_T34A	P18077	RPL35A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|3	9	3	0.97	0.97|0.97|0.96	0|0|0	0.9675	0.9700	0.0166
MTHFR_T34A	P49207	RPL34	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|0	4	3	0.58	0.91|0.91|0.00	0|0|0	0.6067	0.9100	0.0792
MTHFR_T34A	P48444	ARCN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|3|3	10	3	0.98	0.98|0.98|0.98	0|0|0	0.9825	0.9850	0.0094
MTHFR_T34A	O75477	ERLIN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	P00338	LDHA	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|6|4	16	3	0.95	0.95|0.96|0.95	0|0|0	0.9542	0.9625	0.0223
MTHFR_T34A	Q15233	NONO	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|3|6	13	3	0.97	0.96|0.96|0.97	0|0|0	0.9658	0.9675	0.0173
MTHFR_T34A	P26358	DNMT1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	P06753	TPM3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|1	4	3	0.92	0.91|0.96|0.91	0|0|0	0.9258	0.9575	0.0323
MTHFR_T34A	Q12906	ILF3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|6|1	12	3	0.87	0.98|0.99|0.67	0|0|0	0.8800	0.9925	0.0486
MTHFR_T34A	Q12905	ILF2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|10|6	20	3	0.97	0.95|0.98|0.96	0|0|0	0.9683	0.9850	0.0163
MTHFR_T34A	Q99459	CDC5L	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q9BSC4	NOL10	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|1|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q9NSD9	FARSB	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|5|4	13	3	0.97	0.97|0.97|0.97	0|0|0	0.9708	0.9725	0.0149
MTHFR_T34A	P31689	DNAJA1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	16|15|25	56	3	1.00	0.99|0.99|1.00	0|0|0	0.9950	1.0000	0.0029
MTHFR_T34A	P26599	PTBP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|7|7	17	3	0.29	0.21|0.38|0.29	1|0|0	0.2942	0.3775	0.1836
MTHFR_T34A	Q969Q0	RPL36AL	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|1	4	3	0.88	0.91|0.88|0.88	0|0|0	0.8875	0.9100	0.0471
MTHFR_T34A	Q9UBU9	NXF1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q9P035	HACD3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|9|6	22	3	0.97	0.97|0.99|0.97	0|0|0	0.9767	0.9925	0.0123
MTHFR_T34A	Q16658	FSCN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|2	2	3	0.25	0.00|0.00|0.81	0|0|0	0.2700	0.8100	0.1993
MTHFR_T34A	Q07666	KHDRBS1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|0	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	P39019	RPS19	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|4|4	13	3	0.98	0.98|0.98|0.97	0|0|0	0.9742	0.9775	0.0137
MTHFR_T34A	Q92841	DDX17	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|0	6	3	0.62	0.89|0.92|0.00	0|0|0	0.6050	0.9225	0.0808
MTHFR_T34A	Q15056	EIF4H	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|2	5	3	0.60	0.96|0.00|0.94	0|0|0	0.6342	0.9625	0.0613
MTHFR_T34A	O43390	HNRNPR	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|3|1	9	3	0.91	0.98|0.97|0.78	0|0|0	0.9117	0.9775	0.0376
MTHFR_T34A	P05141	SLC25A5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|2|3	9	3	0.00	0.00|0.00|0.00	4|1|2	0.0000	0.0000	0.8721
MTHFR_T34A	P12956	XRCC6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|2	8	3	0.96	0.97|0.97|0.96	0|0|0	0.9675	0.9725	0.0166
MTHFR_T34A	P23526	AHCY	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|1|3	9	3	0.93	0.96|0.88|0.95	0|0|0	0.9317	0.9600	0.0300
MTHFR_T34A	P23527	HIST1H2BO	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|1	2	3	0.00	0.00|0.00|0.00	0|0|1	0.0000	0.0000	0.8721
MTHFR_T34A	Q9UBI1	COMMD3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.57	0.83|0.00|0.92	0|0|0	0.5833	0.9200	0.0941
MTHFR_T34A	P09874	PARP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	9|9|7	25	3	0.53	0.52|0.57|0.50	1|0|0	0.5342	0.5750	0.1342
MTHFR_T34A	Q9UQ35	SRRM2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q9H4A3	WNK1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.15	0.29|0.00|0.19	0|0|0	0.1633	0.2950	0.2358
MTHFR_T34A	Q9NZ01	TECR	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|1|1	7	3	0.90	0.94|0.91|0.87	0|0|0	0.9075	0.9450	0.0390
MTHFR_T34A	P01619	IGKV3-20	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	P27816	MAP4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|4|9	17	3	1.00	0.99|0.99|1.00	0|0|0	0.9917	0.9975	0.0044
MTHFR_T34A	P22061	PCMT1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|0	4	3	0.02	0.04|0.03|0.00	1|0|1	0.0208	0.0350	0.2652
MTHFR_T34A	P50570	DNM2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q14978	NOLC1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|2|0	2	3	0.29	0.00|0.79|0.00	0|0|0	0.2650	0.7950	0.2032
MTHFR_T34A	Q9Y224	C14ORF166	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|6	12	3	0.97	0.96|0.97|0.97	0|0|0	0.9692	0.9750	0.0156
MTHFR_T34A	O14579	COPE	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|1	4	3	0.89	0.85|0.92|0.88	0|0|0	0.8850	0.9200	0.0476
MTHFR_T34A	O60506	SYNCRIP	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|4	7	3	0.61	0.90|0.00|0.93	0|0|0	0.6092	0.9275	0.0760
MTHFR_T34A	Q9NVA2	SEPT11	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.58	0.77|0.00|0.84	0|0|0	0.5383	0.8450	0.1313
MTHFR_T34A	Q96T17	MAP7D2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|0	2	3	0.26	0.75|0.00|0.00	0|0|0	0.2500	0.7500	0.2109
MTHFR_T34A	Q7Z7A3	CTU1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q8WWK9	CKAP2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|1|1	6	3	0.90	0.97|0.90|0.84	0|0|0	0.9008	0.9675	0.0421
MTHFR_T34A	P19388	POLR2E	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|2	3	3	0.56	0.00|0.88|0.92	0|0|0	0.6025	0.9225	0.0831
MTHFR_T34A	P60228	EIF3E	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|2|6	14	3	0.98	0.98|0.97|0.98	0|0|0	0.9758	0.9825	0.0130
MTHFR_T34A	P62269	RPS18	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	12|10|8	30	3	0.01	0.01|0.02|0.01	3|1|1	0.0133	0.0200	0.2711
MTHFR_T34A	Q15717	ELAVL1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|4|1	8	3	0.94	0.96|0.95|0.88	0|0|0	0.9300	0.9600	0.0308
MTHFR_T34A	P07814	EPRS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	14|5|16	35	3	0.99	0.99|0.98|0.99	0|0|0	0.9892	0.9925	0.0063
MTHFR_T34A	P57053	H2BFS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|2	7	3	0.00	0.00|0.00|0.00	2|1|2	0.0000	0.0000	0.8721
MTHFR_T34A	P62834	RAP1A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|2	5	3	0.17	0.11|0.29|0.15	1|0|0	0.1858	0.2925	0.2276
MTHFR_T34A	P46779	RPL28	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|4|4	12	3	0.98	0.98|0.98|0.97	0|0|0	0.9783	0.9825	0.0117
MTHFR_T34A	P23284	PPIB	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|1	6	3	0.92	0.94|0.93|0.90	0|0|0	0.9233	0.9450	0.0333
MTHFR_T34A	Q07812	BAX	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|6	9	3	0.94	0.94|0.91|0.98	0|0|0	0.9425	0.9775	0.0263
MTHFR_T34A	Q16695	HIST3H3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|10|3	19	3	0.00	0.00|0.00|0.00	5|5|2	0.0000	0.0000	0.8721
MTHFR_T34A	O14818	PSMA7	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|2|3	9	3	0.95	0.96|0.94|0.94	0|0|0	0.9467	0.9600	0.0254
MTHFR_T34A	P62937	PPIA	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|7|9	23	3	0.99	0.98|1.00|1.00	0|0|0	0.9925	0.9975	0.0042
MTHFR_T34A	Q15654	TRIP6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|0	2	3	0.26	0.83|0.00|0.00	0|0|0	0.2783	0.8350	0.1944
MTHFR_T34A	P04350	TUBB4A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|2	8	3	0.95	0.95|0.96|0.94	0|0|0	0.9492	0.9600	0.0242
MTHFR_T34A	Q9BZZ5	API5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|0	3	3	0.53	0.74|0.88|0.00	0|0|0	0.5392	0.8750	0.1306
MTHFR_T34A	Q5JWF2	GNAS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|1	4	3	0.82	0.89|0.82|0.78	0|0|0	0.8275	0.8875	0.0505
MTHFR_T34A	Q8NC51	SERBP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|3|6	16	3	0.98	0.98|0.97|0.98	0|0|0	0.9800	0.9850	0.0109
MTHFR_T34A	P09429	HMGB1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|1	5	3	0.89	0.92|0.92|0.87	0|0|0	0.9042	0.9250	0.0408
MTHFR_T34A	P25705	ATP5A1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|1|0	5	3	0.03	0.06|0.03|0.00	2|0|0	0.0283	0.0575	0.2605
MTHFR_T34A	O15212	PFDN6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|3	4	3	0.60	0.83|0.00|0.94	0|0|0	0.5908	0.9375	0.0902
MTHFR_T34A	P36578	RPL4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	12|9|11	32	3	0.98	0.98|0.98|0.98	0|0|0	0.9800	0.9800	0.0109
MTHFR_T34A	P78371	CCT2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	16|14|22	52	3	1.00	0.99|1.00|1.00	0|0|0	0.9967	1.0000	0.0008
MTHFR_T34A	Q9Y314	NOSIP	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|2	4	3	0.58	0.90|0.00|0.89	0|0|0	0.5992	0.9050	0.0855
MTHFR_T34A	P46776	RPL27A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|3	9	3	0.32	0.25|0.44|0.28	1|0|0	0.3275	0.4450	0.1697
MTHFR_T34A	P46777	RPL5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|2	4	3	0.60	0.91|0.00|0.92	0|0|0	0.6125	0.9225	0.0744
MTHFR_T34A	Q99832	CCT7	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	8|9|10	27	3	0.99	0.99|0.99|0.99	0|0|0	0.9892	0.9900	0.0063
MTHFR_T34A	P46778	RPL21	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|6	12	3	0.97	0.95|0.97|0.97	0|0|0	0.9658	0.9750	0.0173
MTHFR_T34A	P11021	HSPA5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	11|6|8	25	3	0.00	0.00|0.00|0.00	4|3|4	0.0000	0.0000	0.8721
MTHFR_T34A	Q9BRA2	TXNDC17	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.60	0.90|0.00|0.85	0|0|0	0.5842	0.8975	0.0925
MTHFR_T34A	Q13557	CAMK2D	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|2	5	3	0.94	0.96|0.91|0.95	0|0|0	0.9408	0.9600	0.0270
MTHFR_T34A	Q13555	CAMK2G	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.50	0.82|0.00|0.71	0|0|0	0.5108	0.8250	0.1427
MTHFR_T34A	O60716	CTNND1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|0	2	3	0.23	0.69|0.00|0.00	0|0|0	0.2283	0.6850	0.2197
MTHFR_T34A	P43487	RANBP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|5|6	16	3	0.96	0.97|0.98|0.97	0|0|0	0.9725	0.9800	0.0145
MTHFR_T34A	Q96GD4	AURKB	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|0	2	3	0.31	0.87|0.00|0.00	0|0|0	0.2908	0.8725	0.1846
MTHFR_T34A	O75475	PSIP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q14974	KPNB1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|3|6	14	3	0.99	0.99|0.99|0.99	0|0|0	0.9908	0.9925	0.0048
MTHFR_T34A	Q96GD0	PDXP	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|4	7	3	0.63	0.95|0.00|0.97	0|0|0	0.6400	0.9675	0.0597
MTHFR_T34A	Q9Y490	TLN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|3|9	18	3	0.99	1.00|0.98|1.00	0|0|0	0.9925	0.9975	0.0042
MTHFR_T34A	Q7L014	DDX46	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q9BXJ9	NAA15	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.47	0.61|0.00|0.82	0|0|0	0.4750	0.8175	0.1500
MTHFR_T34A	Q6P2Q9	PRPF8	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|0	6	3	0.38	0.57|0.69|0.00	0|0|0	0.4192	0.6900	0.1589
MTHFR_T34A	P35637	FUS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	P05455	SSB	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|0	5	3	0.62	0.93|0.93|0.00	0|0|0	0.6183	0.9275	0.0687
MTHFR_T34A	P60900	PSMA6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|2	5	3	0.92	0.93|0.89|0.92	0|0|0	0.9175	0.9325	0.0351
MTHFR_T34A	Q92974	ARHGEF2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|2|4	12	3	0.98	0.98|0.98|0.99	0|0|0	0.9833	0.9875	0.0092
MTHFR_T34A	Q3ZCM7	TUBB8	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|2	2	3	0.29	0.00|0.00|0.78	0|0|0	0.2600	0.7800	0.2061
MTHFR_T34A	Q92973	TNPO1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|3|2	6	3	0.89	0.83|0.95|0.93	0|0|0	0.9050	0.9525	0.0395
MTHFR_T34A	P62258	YWHAE	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|4|8	16	3	0.97	0.96|0.98|0.98	0|0|0	0.9742	0.9800	0.0137
MTHFR_T34A	P12004	PCNA	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.8721
MTHFR_T34A	Q8ND56	LSM14A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|2	4	3	0.90	0.88|0.90|0.94	0|0|0	0.9050	0.9400	0.0403
MTHFR_T34A	Q7Z739	YTHDF3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8721
Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR_38to656	Q96N67	DOCK7	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	0|1|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8909
MTHFR_38to656	O00629	KPNA4	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|0	2	3	0.26	0.70|0.00|0.00	0|0|0	0.2325	0.6975	0.4306
MTHFR_38to656	P40227	CCT6A	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	15|11|17	43	3	1.00	0.99|1.00|1.00	0|0|0	0.9958	0.9975	0.0020
MTHFR_38to656	P40222	TXLNA	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|2	3	3	0.53	0.63|0.00|0.91	0|0|0	0.5158	0.9150	0.1622
MTHFR_38to656	Q9NQT5	EXOSC3	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|0	3	3	0.28	0.91|0.00|0.00	0|0|0	0.3042	0.9125	0.3206
MTHFR_38to656	P84077	ARF1	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	1|0|2	3	3	0.60	0.82|0.00|0.91	0|0|0	0.5775	0.9150	0.1362
MTHFR_38to656	Q8N5F7	NKAP	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	3|0|0	3	3	0.28	0.83|0.00|0.00	0|0|0	0.2758	0.8275	0.3822
MTHFR_38to656	Q9BUF5	TUBB6	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|0|4	6	3	0.61	0.85|0.00|0.98	0|0|0	0.6100	0.9800	0.1021
MTHFR_38to656	Q00535	CDK5	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	2|2|2	6	3	0.95	0.94|0.94|0.95	0|0|0	0.9417	0.9475	0.0235
MTHFR_38to656	Q69YN4	KIAA1429	IP_MTHFR_trunc5F|IP_MTHFR_trunc1F|IP_MTHFR_trunc18F	7|0|0	7	3	0.24	0.71|0.00|0.00	0|0|0	0.2358	0.7075	0.4275
