#BaitName_Condition,#APName,#PreyName,#SpectralCounts
MTHFR,MTHFR_WT18F,Q9P289,1
MTHFR,MTHFR_WT18F,P42771,3
MTHFR,MTHFR_WT18F,O75531,1
MTHFR,MTHFR_WT18F,P60866,2
MTHFR,MTHFR_WT18F,P22102,3
MTHFR,MTHFR_WT18F,P06737,1
MTHFR,MTHFR_WT18F,O00303,5
MTHFR,MTHFR_WT18F,Q9Y314,2
MTHFR,MTHFR_WT18F,Q9UBU9,1
MTHFR,MTHFR_WT18F,O60343,2
MTHFR,MTHFR_WT18F,Q9GZS1,1
MTHFR,MTHFR_WT18F,P29401,1
MTHFR,MTHFR_WT18F,P62841,5
MTHFR,MTHFR_WT18F,P39748,2
MTHFR,MTHFR_WT18F,P47914,1
MTHFR,MTHFR_WT18F,P07737,3
MTHFR,MTHFR_WT18F,P51571,2
MTHFR,MTHFR_WT18F,Q9UBI1,1
MTHFR,MTHFR_WT18F,Q15654,1
MTHFR,MTHFR_WT18F,P50502,1
MTHFR,MTHFR_WT18F,O43707,1
MTHFR,MTHFR_WT18F,Q9BY77,1
MTHFR,MTHFR_WT18F,Q15029,1
MTHFR,MTHFR_WT18F,Q15056,1
MTHFR,MTHFR_WT18F,Q8N766,9
MTHFR,MTHFR_WT18F,Q8WUM4,3
MTHFR,MTHFR_WT18F,Q15785,4
MTHFR,MTHFR_WT18F,Q6UWE0,1
MTHFR,MTHFR_WT18F,O95817,1
MTHFR,MTHFR_WT18F,Q8WWK9,1
MTHFR,MTHFR_WT18F,Q9Y520,1
MTHFR,MTHFR_WT18F,Q13190,2
MTHFR,MTHFR_WT18F,Q3YEC7,1
MTHFR,MTHFR_WT18F,P49674,1
MTHFR,MTHFR_WT18F,P62191,2
MTHFR,MTHFR_WT18F,P41250,1
MTHFR,MTHFR_WT18F,Q15843,1
MTHFR,MTHFR_WT18F,P63208,1
MTHFR,MTHFR_WT18F,P49458,1
MTHFR,MTHFR_WT18F,P33993,3
MTHFR,MTHFR_WT18F,Q9Y4P3,2
MTHFR,MTHFR_WT18F,O00170,1
MTHFR,MTHFR_WT18F,E9PAV3,3
MTHFR,MTHFR_WT18F,O43809,3
MTHFR,MTHFR_WT18F,Q9H4A3,1
MTHFR,MTHFR_WT18F,O15212,1
MTHFR,MTHFR_WT18F,P62834,1
MTHFR,MTHFR_WT18F,P61224,1
MTHFR,MTHFR_WT18F,O43592,2
MTHFR,MTHFR_WT18F,P01834,4
MTHFR,MTHFR_WT18F,Q5SW79,1
MTHFR,MTHFR_WT18F,Q15019,2
MTHFR,MTHFR_WT18F,P41240,2
MTHFR,MTHFR_WT18F,Q14258,1
MTHFR,MTHFR_WT18F,Q12904,4
MTHFR,MTHFR_WT18F,P07355,1
MTHFR,MTHFR_WT18F,P42677,1
MTHFR,MTHFR_WT18F,P40937,2
MTHFR,MTHFR_WT18F,Q4VCS5,2
MTHFR,MTHFR_WT18F,Q96DH6,2
MTHFR,MTHFR_WT18F,P50570,1
MTHFR,MTHFR_WT18F,O60573,1
MTHFR,MTHFR_WT18F,P11802,1
MTHFR,MTHFR_WT18F,O14579,1
MTHFR,MTHFR_WT18F,P35659,1
MTHFR,MTHFR_WT18F,O95573,2
MTHFR,MTHFR_WT18F,P05204,1
MTHFR,MTHFR_WT18F,Q9UM54,1
MTHFR,MTHFR_WT18F,Q96D46,3
MTHFR,MTHFR_WT18F,P40938,1
MTHFR,MTHFR_WT18F,O15145,1
MTHFR,MTHFR_WT18F,O00151,6
MTHFR,MTHFR_WT18F,Q8TEX9,4
MTHFR,MTHFR_WT18F,Q15555,3
MTHFR,MTHFR_WT18F,P60174,1
MTHFR,MTHFR_WT18F,P24534,1
MTHFR,MTHFR_WT18F,Q14318,1
MTHFR,MTHFR_WT18F,Q04837,2
MTHFR,MTHFR_WT18F,Q15084,1
MTHFR,MTHFR_WT18F,Q9P0L0,1
MTHFR,MTHFR_WT18F,O75083,1
MTHFR,MTHFR_WT18F,Q9Y237,1
MTHFR,MTHFR_WT18F,Q9BVP2,1
MTHFR,MTHFR_WT18F,P07195,3
MTHFR,MTHFR_WT18F,P13489,1
MTHFR,MTHFR_WT18F,Q6P3W7,3
MTHFR,MTHFR_WT18F,P51610,1
MTHFR,MTHFR_WT18F,P50454,2
MTHFR,MTHFR_WT18F,Q9UHD1,3
MTHFR,MTHFR_WT18F,P17858,1
MTHFR,MTHFR_WT18F,P48556,2
MTHFR,MTHFR_WT18F,Q8NCA5,1
MTHFR,MTHFR_WT18F,P30050,2
MTHFR,MTHFR_WT18F,O75533,2
MTHFR,MTHFR_WT18F,Q96CT7,2
MTHFR,MTHFR_WT18F,P67809,3
MTHFR,MTHFR_WT18F,O15027,1
MTHFR,MTHFR_WT18F,O76094,3
MTHFR,MTHFR_WT18F,P0DI83,1
MTHFR,MTHFR_WT18F,Q9ULV4,1
MTHFR,MTHFR_WT18F,Q9NR46,2
MTHFR,MTHFR_WT18F,O60869,1
MTHFR,MTHFR_WT18F,Q15942,1
MTHFR,MTHFR_WT18F,Q8IY67,6
MTHFR,MTHFR_WT18F,P0DOY3,1
MTHFR,MTHFR_WT18F,P0DOY2,1
MTHFR,MTHFR_WT18F,Q13526,2
MTHFR,MTHFR_WT18F,Q14203,1
MTHFR,MTHFR_WT18F,P11172,3
MTHFR,MTHFR_WT18F,P08133,1
MTHFR,MTHFR_WT18F,O75821,1
MTHFR,MTHFR_WT18F,P16989,1
MTHFR,MTHFR_WT18F,P61160,1
MTHFR,MTHFR_WT18F,Q99829,2
MTHFR,MTHFR_WT18F,P01857,1
MTHFR,MTHFR_WT18F,Q9Y262,2
MTHFR,MTHFR_WT18F,Q96P16,1
MTHFR,MTHFR_WT18F,P09211,2
MTHFR,MTHFR_WT18F,P54619,2
MTHFR,MTHFR_WT18F,Q9UBS4,2
MTHFR,MTHFR_WT18F,O43347,2
MTHFR,MTHFR_WT18F,P19474,2
MTHFR,MTHFR_WT18F,Q04323,2
MTHFR,MTHFR_WT18F,Q9Y6E2,1
MTHFR,MTHFR_WT18F,P30566,1
MTHFR,MTHFR_WT18F,O43156,2
MTHFR,MTHFR_WT18F,Q9UNM6,1
MTHFR,MTHFR_WT18F,Q9BTT0,1
MTHFR,MTHFR_WT18F,Q9ULX3,1
MTHFR,MTHFR_WT18F,Q86XL3,1
MTHFR,MTHFR_WT18F,Q9GZS3,2
MTHFR,MTHFR_WT18F,Q99471,2
MTHFR,MTHFR_WT18F,Q12906,1
MTHFR,MTHFR_WT18F,Q9BQG0,1
MTHFR,MTHFR_WT18F,P41227,1
MTHFR,MTHFR_WT18F,Q9C005,1
MTHFR,MTHFR_WT18F,P49411,1
MTHFR,MTHFR_WT18F,P54727,2
MTHFR,MTHFR_WT18F,Q6P2E9,3
MTHFR,MTHFR_WT18F,O43264,2
MTHFR,MTHFR_WT18F,Q08AM6,2
MTHFR,MTHFR_WT18F,Q96H79,1
MTHFR,MTHFR_WT18F,O43776,1
MTHFR,MTHFR_WT18F,Q9BSD7,1
MTHFR,MTHFR_WT18F,Q9Y450,2
MTHFR,MTHFR_WT18F,P62314,1
MTHFR,MTHFR_WT18F,Q9UBX3,1
MTHFR,MTHFR_WT18F,Q9Y2T2,1
MTHFR,MTHFR_WT18F,Q8N4V1,1
MTHFR,MTHFR_WT18F,Q13409,1
MTHFR,MTHFR_WT18F,P43686,2
CONTROL,EV1F,P09651,1
CONTROL,EV1F,P22626,4
CONTROL,EV1F,P62826,2
CONTROL,EV1F,P26373,1
CONTROL,EV1F,A0A0A0MRZ7,11
CONTROL,EV1F,A2NJV5,11
CONTROL,EV1F,A0A075B6S2,11
CONTROL,EV1F,P84243,5
CONTROL,EV1F,Q16695,5
CONTROL,EV1F,P68431,5
CONTROL,EV1F,Q71DI3,5
CONTROL,EV1F,P60709,1
CONTROL,EV1F,P63261,1
CONTROL,EV1F,P13645,21
CONTROL,EV1F,P02533,5
CONTROL,EV1F,P35527,11
CONTROL,EV1F,P35908,9
CONTROL,EV1F,P13647,5
CONTROL,EV1F,P04264,30
CONTROL,EV1F,B9A064,1
CONTROL,EV1F,P10412,3
CONTROL,EV1F,Q5VTE0,1
CONTROL,EV1F,P08670,8
CONTROL,EV1F,Q9BSC4,1
CONTROL,EV1F,P0DMV8,5
CONTROL,EV1F,P0DMV9,5
CONTROL,EV1F,O75688,4
CONTROL,EV1F,P07910,2
CONTROL,EV1F,O60814,1
CONTROL,EV1F,Q93079,1
CONTROL,EV1F,P58876,1
CONTROL,EV1F,Q99879,1
CONTROL,EV1F,P57053,1
CONTROL,EV1F,P62807,1
CONTROL,EV1F,Q99880,1
CONTROL,EV1F,Q99877,1
CONTROL,EV1F,Q5QNW6,1
CONTROL,EV1F,P62851,2
CONTROL,EV1F,P62913,2
CONTROL,EV1F,P05141,1
CONTROL,EV1F,O43175,3
CONTROL,EV1F,P62805,5
CONTROL,EV1F,P62701,1
CONTROL,EV1F,P19474,5
CONTROL,EV1F,Q15208,3
CONTROL,EV1F,Q96HS1,1
CONTROL,EV1F,Q00839,1
CONTROL,EV1F,P0CG48,1
CONTROL,EV1F,P62979,1
CONTROL,EV1F,P0CG47,1
CONTROL,EV1F,P62987,1
CONTROL,EV1F,P62249,1
CONTROL,EV1F,P62861,1
CONTROL,EV1F,O14744,1
CONTROL,EV1F,P81605,3
CONTROL,EV1F,P42898,5
CONTROL,EV1F,P14618,2
CONTROL,EV1F,P38646,4
CONTROL,EV1F,P01859,2
CONTROL,EV1F,P68371,1
CONTROL,EV1F,P07437,1
CONTROL,EV1F,P19338,1
CONTROL,EV1F,P11142,4
CONTROL,EV1F,P11021,3
CONTROL,EV1F,P35268,1
CONTROL,EV1F,P62277,2
CONTROL,EV1F,Q6P3W7,1
CONTROL,EV1F,P62269,1
CONTROL,EV1F,P61978,4
CONTROL,EV1F,P60866,1
CONTROL,EV1F,P62263,1
CONTROL,EV1F,P05204,1
CONTROL,EV1F,P01857,1
CONTROL,EV1F,P61160,2
MTHFR_trunc,MTHFR_trunc1F,P42898,391
MTHFR_trunc,MTHFR_trunc1F,P40429,4
MTHFR_trunc,MTHFR_trunc1F,P07900,19
MTHFR_trunc,MTHFR_trunc1F,P08238,20
MTHFR_trunc,MTHFR_trunc1F,P14618,24
MTHFR_trunc,MTHFR_trunc1F,Q9Y490,2
MTHFR_trunc,MTHFR_trunc1F,P51991,2
MTHFR_trunc,MTHFR_trunc1F,P09651,11
MTHFR_trunc,MTHFR_trunc1F,P22626,10
MTHFR_trunc,MTHFR_trunc1F,Q13151,2
MTHFR_trunc,MTHFR_trunc1F,P62701,15
MTHFR_trunc,MTHFR_trunc1F,P84098,2
MTHFR_trunc,MTHFR_trunc1F,P78371,15
MTHFR_trunc,MTHFR_trunc1F,P39656,3
MTHFR_trunc,MTHFR_trunc1F,P46779,4
MTHFR_trunc,MTHFR_trunc1F,P62280,7
MTHFR_trunc,MTHFR_trunc1F,P35998,2
MTHFR_trunc,MTHFR_trunc1F,P62244,4
MTHFR_trunc,MTHFR_trunc1F,P39023,4
MTHFR_trunc,MTHFR_trunc1F,P32969,6
MTHFR_trunc,MTHFR_trunc1F,P27635,4
MTHFR_trunc,MTHFR_trunc1F,P21333,10
MTHFR_trunc,MTHFR_trunc1F,P13639,19
MTHFR_trunc,MTHFR_trunc1F,P61353,4
MTHFR_trunc,MTHFR_trunc1F,Q99497,1
MTHFR_trunc,MTHFR_trunc1F,P62899,6
MTHFR_trunc,MTHFR_trunc1F,P40227,11
MTHFR_trunc,MTHFR_trunc1F,P62826,5
MTHFR_trunc,MTHFR_trunc1F,P49368,10
MTHFR_trunc,MTHFR_trunc1F,O14980,1
MTHFR_trunc,MTHFR_trunc1F,P62249,6
MTHFR_trunc,MTHFR_trunc1F,P26373,3
MTHFR_trunc,MTHFR_trunc1F,P12277,6
MTHFR_trunc,MTHFR_trunc1F,P43487,5
MTHFR_trunc,MTHFR_trunc1F,Q99832,9
MTHFR_trunc,MTHFR_trunc1F,P27816,3
MTHFR_trunc,MTHFR_trunc1F,P09496,1
MTHFR_trunc,MTHFR_trunc1F,P49327,39
MTHFR_trunc,MTHFR_trunc1F,P26641,10
MTHFR_trunc,MTHFR_trunc1F,P31689,15
MTHFR_trunc,MTHFR_trunc1F,P41252,10
MTHFR_trunc,MTHFR_trunc1F,P11142,29
MTHFR_trunc,MTHFR_trunc1F,P0CG48,4
MTHFR_trunc,MTHFR_trunc1F,P62979,4
MTHFR_trunc,MTHFR_trunc1F,P0CG47,4
MTHFR_trunc,MTHFR_trunc1F,P62987,4
MTHFR_trunc,MTHFR_trunc1F,P18077,1
MTHFR_trunc,MTHFR_trunc1F,P06493,1
MTHFR_trunc,MTHFR_trunc1F,P28066,1
MTHFR_trunc,MTHFR_trunc1F,P63241,7
MTHFR_trunc,MTHFR_trunc1F,P84090,1
MTHFR_trunc,MTHFR_trunc1F,A0A0A0MRZ7,10
MTHFR_trunc,MTHFR_trunc1F,A2NJV5,10
MTHFR_trunc,MTHFR_trunc1F,A0A075B6S2,10
MTHFR_trunc,MTHFR_trunc1F,P68366,2
MTHFR_trunc,MTHFR_trunc1F,Q71U36,2
MTHFR_trunc,MTHFR_trunc1F,P36578,9
MTHFR_trunc,MTHFR_trunc1F,Q9NZI8,3
MTHFR_trunc,MTHFR_trunc1F,P50991,10
MTHFR_trunc,MTHFR_trunc1F,P06737,1
MTHFR_trunc,MTHFR_trunc1F,Q02878,10
MTHFR_trunc,MTHFR_trunc1F,P60891,1
MTHFR_trunc,MTHFR_trunc1F,P84243,8
MTHFR_trunc,MTHFR_trunc1F,Q16695,8
MTHFR_trunc,MTHFR_trunc1F,P68431,8
MTHFR_trunc,MTHFR_trunc1F,Q71DI3,8
MTHFR_trunc,MTHFR_trunc1F,P52272,11
MTHFR_trunc,MTHFR_trunc1F,P32119,7
MTHFR_trunc,MTHFR_trunc1F,P17987,7
MTHFR_trunc,MTHFR_trunc1F,O00571,5
MTHFR_trunc,MTHFR_trunc1F,Q14008,7
MTHFR_trunc,MTHFR_trunc1F,P53582,1
MTHFR_trunc,MTHFR_trunc1F,P27708,21
MTHFR_trunc,MTHFR_trunc1F,P25685,10
MTHFR_trunc,MTHFR_trunc1F,P23396,9
MTHFR_trunc,MTHFR_trunc1F,Q04637,14
MTHFR_trunc,MTHFR_trunc1F,Q14974,3
MTHFR_trunc,MTHFR_trunc1F,P50914,3
MTHFR_trunc,MTHFR_trunc1F,P06733,9
MTHFR_trunc,MTHFR_trunc1F,P61163,3
MTHFR_trunc,MTHFR_trunc1F,P60709,2
MTHFR_trunc,MTHFR_trunc1F,P63261,2
MTHFR_trunc,MTHFR_trunc1F,P0DMV8,45
MTHFR_trunc,MTHFR_trunc1F,P0DMV9,45
MTHFR_trunc,MTHFR_trunc1F,P04075,9
MTHFR_trunc,MTHFR_trunc1F,P06753,1
MTHFR_trunc,MTHFR_trunc1F,Q96HS1,3
MTHFR_trunc,MTHFR_trunc1F,P54136,6
MTHFR_trunc,MTHFR_trunc1F,P49756,1
MTHFR_trunc,MTHFR_trunc1F,P19338,8
MTHFR_trunc,MTHFR_trunc1F,Q9Y262,2
MTHFR_trunc,MTHFR_trunc1F,P31948,7
MTHFR_trunc,MTHFR_trunc1F,Q9UGI8,3
MTHFR_trunc,MTHFR_trunc1F,Q14204,11
MTHFR_trunc,MTHFR_trunc1F,P62906,2
MTHFR_trunc,MTHFR_trunc1F,Q9HB71,5
MTHFR_trunc,MTHFR_trunc1F,Q14247,5
MTHFR_trunc,MTHFR_trunc1F,O60884,8
MTHFR_trunc,MTHFR_trunc1F,P52292,1
MTHFR_trunc,MTHFR_trunc1F,P15531,2
MTHFR_trunc,MTHFR_trunc1F,P22392,2
MTHFR_trunc,MTHFR_trunc1F,P63244,2
MTHFR_trunc,MTHFR_trunc1F,P46781,13
MTHFR_trunc,MTHFR_trunc1F,P62277,11
MTHFR_trunc,MTHFR_trunc1F,P62913,3
MTHFR_trunc,MTHFR_trunc1F,Q5VTE0,9
MTHFR_trunc,MTHFR_trunc1F,Q15056,3
MTHFR_trunc,MTHFR_trunc1F,P61247,4
MTHFR_trunc,MTHFR_trunc1F,P42766,4
MTHFR_trunc,MTHFR_trunc1F,Q92616,8
MTHFR_trunc,MTHFR_trunc1F,P10412,4
MTHFR_trunc,MTHFR_trunc1F,Q6FI13,4
MTHFR_trunc,MTHFR_trunc1F,P15880,6
MTHFR_trunc,MTHFR_trunc1F,P12236,2
MTHFR_trunc,MTHFR_trunc1F,P05141,2
MTHFR_trunc,MTHFR_trunc1F,P17812,2
MTHFR_trunc,MTHFR_trunc1F,P62081,7
MTHFR_trunc,MTHFR_trunc1F,P05387,7
MTHFR_trunc,MTHFR_trunc1F,P04406,6
MTHFR_trunc,MTHFR_trunc1F,O60869,2
MTHFR_trunc,MTHFR_trunc1F,Q05639,2
MTHFR_trunc,MTHFR_trunc1F,Q9P2J5,6
MTHFR_trunc,MTHFR_trunc1F,P05198,2
MTHFR_trunc,MTHFR_trunc1F,P17844,1
MTHFR_trunc,MTHFR_trunc1F,Q92841,2
MTHFR_trunc,MTHFR_trunc1F,P20700,1
MTHFR_trunc,MTHFR_trunc1F,P05388,6
MTHFR_trunc,MTHFR_trunc1F,P09874,6
MTHFR_trunc,MTHFR_trunc1F,Q12906,2
MTHFR_trunc,MTHFR_trunc1F,Q08752,3
MTHFR_trunc,MTHFR_trunc1F,Q9H9B4,2
MTHFR_trunc,MTHFR_trunc1F,P23284,1
MTHFR_trunc,MTHFR_trunc1F,Q9BSC4,1
MTHFR_trunc,MTHFR_trunc1F,P62829,9
MTHFR_trunc,MTHFR_trunc1F,P61313,3
MTHFR_trunc,MTHFR_trunc1F,Q8N163,5
MTHFR_trunc,MTHFR_trunc1F,P11586,13
MTHFR_trunc,MTHFR_trunc1F,P49207,1
MTHFR_trunc,MTHFR_trunc1F,P08243,4
MTHFR_trunc,MTHFR_trunc1F,P49588,4
MTHFR_trunc,MTHFR_trunc1F,Q969Q0,1
MTHFR_trunc,MTHFR_trunc1F,P83881,1
MTHFR_trunc,MTHFR_trunc1F,P62424,6
MTHFR_trunc,MTHFR_trunc1F,A6NHL2,2
MTHFR_trunc,MTHFR_trunc1F,O15372,1
MTHFR_trunc,MTHFR_trunc1F,P42167,1
MTHFR_trunc,MTHFR_trunc1F,Q02543,1
MTHFR_trunc,MTHFR_trunc1F,Q00796,3
MTHFR_trunc,MTHFR_trunc1F,P62917,1
MTHFR_trunc,MTHFR_trunc1F,Q92945,2
MTHFR_trunc,MTHFR_trunc1F,P48643,9
MTHFR_trunc,MTHFR_trunc1F,O43390,2
MTHFR_trunc,MTHFR_trunc1F,O60506,1
MTHFR_trunc,MTHFR_trunc1F,P11387,2
MTHFR_trunc,MTHFR_trunc1F,P78344,7
MTHFR_trunc,MTHFR_trunc1F,Q9P035,5
MTHFR_trunc,MTHFR_trunc1F,Q9UHD1,2
MTHFR_trunc,MTHFR_trunc1F,Q9BWF3,1
MTHFR_trunc,MTHFR_trunc1F,P00338,5
MTHFR_trunc,MTHFR_trunc1F,P06748,1
MTHFR_trunc,MTHFR_trunc1F,P25205,4
MTHFR_trunc,MTHFR_trunc1F,P47897,4
MTHFR_trunc,MTHFR_trunc1F,O43242,3
MTHFR_trunc,MTHFR_trunc1F,Q9NRN7,1
MTHFR_trunc,MTHFR_trunc1F,Q93008,1
MTHFR_trunc,MTHFR_trunc1F,P50402,5
MTHFR_trunc,MTHFR_trunc1F,Q14157,4
MTHFR_trunc,MTHFR_trunc1F,P07814,6
MTHFR_trunc,MTHFR_trunc1F,P62854,2
MTHFR_trunc,MTHFR_trunc1F,Q9P0I2,2
MTHFR_trunc,MTHFR_trunc1F,O14654,10
MTHFR_trunc,MTHFR_trunc1F,P07910,6
MTHFR_trunc,MTHFR_trunc1F,P24534,3
MTHFR_trunc,MTHFR_trunc1F,O60814,2
MTHFR_trunc,MTHFR_trunc1F,Q93079,2
MTHFR_trunc,MTHFR_trunc1F,P58876,2
MTHFR_trunc,MTHFR_trunc1F,Q99879,2
MTHFR_trunc,MTHFR_trunc1F,P57053,2
MTHFR_trunc,MTHFR_trunc1F,P62807,2
MTHFR_trunc,MTHFR_trunc1F,Q99880,2
MTHFR_trunc,MTHFR_trunc1F,Q99877,2
MTHFR_trunc,MTHFR_trunc1F,Q5QNW6,2
MTHFR_trunc,MTHFR_trunc1F,P33778,1
MTHFR_trunc,MTHFR_trunc1F,P23527,1
MTHFR_trunc,MTHFR_trunc1F,P06899,1
MTHFR_trunc,MTHFR_trunc1F,Q16778,1
MTHFR_trunc,MTHFR_trunc1F,P55060,3
MTHFR_trunc,MTHFR_trunc1F,P57088,2
MTHFR_trunc,MTHFR_trunc1F,P60842,3
MTHFR_trunc,MTHFR_trunc1F,P07195,3
MTHFR_trunc,MTHFR_trunc1F,P63010,1
MTHFR_trunc,MTHFR_trunc1F,P30085,1
MTHFR_trunc,MTHFR_trunc1F,P18124,6
MTHFR_trunc,MTHFR_trunc1F,P83731,2
MTHFR_trunc,MTHFR_trunc1F,Q9Y2L1,4
MTHFR_trunc,MTHFR_trunc1F,P46776,3
MTHFR_trunc,MTHFR_trunc1F,P62241,6
MTHFR_trunc,MTHFR_trunc1F,Q14152,4
MTHFR_trunc,MTHFR_trunc1F,P13797,2
MTHFR_trunc,MTHFR_trunc1F,Q15717,2
MTHFR_trunc,MTHFR_trunc1F,P62851,3
MTHFR_trunc,MTHFR_trunc1F,P35606,4
MTHFR_trunc,MTHFR_trunc1F,Q9Y3A5,1
MTHFR_trunc,MTHFR_trunc1F,P36543,6
MTHFR_trunc,MTHFR_trunc1F,Q53GQ0,2
MTHFR_trunc,MTHFR_trunc1F,P41091,3
MTHFR_trunc,MTHFR_trunc1F,Q9Y6G9,2
MTHFR_trunc,MTHFR_trunc1F,P04843,7
MTHFR_trunc,MTHFR_trunc1F,Q16181,3
MTHFR_trunc,MTHFR_trunc1F,Q9UG63,1
MTHFR_trunc,MTHFR_trunc1F,Q9UQ80,4
MTHFR_trunc,MTHFR_trunc1F,Q96QK1,7
MTHFR_trunc,MTHFR_trunc1F,P62834,2
MTHFR_trunc,MTHFR_trunc1F,P61224,2
MTHFR_trunc,MTHFR_trunc1F,O75367,2
MTHFR_trunc,MTHFR_trunc1F,Q9Y266,7
MTHFR_trunc,MTHFR_trunc1F,P35580,1
MTHFR_trunc,MTHFR_trunc1F,Q07065,1
MTHFR_trunc,MTHFR_trunc1F,O43175,7
MTHFR_trunc,MTHFR_trunc1F,Q9UKM9,1
MTHFR_trunc,MTHFR_trunc1F,Q9UNF1,1
MTHFR_trunc,MTHFR_trunc1F,P24666,1
MTHFR_trunc,MTHFR_trunc1F,P62805,16
MTHFR_trunc,MTHFR_trunc1F,P35579,5
MTHFR_trunc,MTHFR_trunc1F,O75396,4
MTHFR_trunc,MTHFR_trunc1F,P49591,4
MTHFR_trunc,MTHFR_trunc1F,Q00535,2
MTHFR_trunc,MTHFR_trunc1F,P30566,1
MTHFR_trunc,MTHFR_trunc1F,P62269,8
MTHFR_trunc,MTHFR_trunc1F,P54727,2
MTHFR_trunc,MTHFR_trunc1F,P25789,1
MTHFR_trunc,MTHFR_trunc1F,Q15365,4
MTHFR_trunc,MTHFR_trunc1F,Q9H3U1,2
MTHFR_trunc,MTHFR_trunc1F,Q92615,2
MTHFR_trunc,MTHFR_trunc1F,P04264,13
MTHFR_trunc,MTHFR_trunc1F,Q9Y3F4,2
MTHFR_trunc,MTHFR_trunc1F,Q9HAV0,1
MTHFR_trunc,MTHFR_trunc1F,Q9NSD9,3
MTHFR_trunc,MTHFR_trunc1F,Q7KZF4,9
MTHFR_trunc,MTHFR_trunc1F,Q00839,5
MTHFR_trunc,MTHFR_trunc1F,P08670,26
MTHFR_trunc,MTHFR_trunc1F,Q08211,10
MTHFR_trunc,MTHFR_trunc1F,P23258,1
MTHFR_trunc,MTHFR_trunc1F,Q9NRH3,1
MTHFR_trunc,MTHFR_trunc1F,P18031,1
MTHFR_trunc,MTHFR_trunc1F,P13645,8
MTHFR_trunc,MTHFR_trunc1F,P68371,1
MTHFR_trunc,MTHFR_trunc1F,P07437,15
MTHFR_trunc,MTHFR_trunc1F,Q9UHB9,1
MTHFR_trunc,MTHFR_trunc1F,P11940,6
MTHFR_trunc,MTHFR_trunc1F,Q99613,3
MTHFR_trunc,MTHFR_trunc1F,Q14103,2
MTHFR_trunc,MTHFR_trunc1F,Q9UHD8,1
MTHFR_trunc,MTHFR_trunc1F,P19623,2
MTHFR_trunc,MTHFR_trunc1F,Q13885,1
MTHFR_trunc,MTHFR_trunc1F,Q9BVA1,1
MTHFR_trunc,MTHFR_trunc1F,P61978,10
MTHFR_trunc,MTHFR_trunc1F,Q92900,6
MTHFR_trunc,MTHFR_trunc1F,P62937,5
MTHFR_trunc,MTHFR_trunc1F,Q00610,21
MTHFR_trunc,MTHFR_trunc1F,P62266,2
MTHFR_trunc,MTHFR_trunc1F,P23526,1
MTHFR_trunc,MTHFR_trunc1F,P63092,1
MTHFR_trunc,MTHFR_trunc1F,Q5JWF2,1
MTHFR_trunc,MTHFR_trunc1F,P51149,1
MTHFR_trunc,MTHFR_trunc1F,P54577,3
MTHFR_trunc,MTHFR_trunc1F,Q8NE71,1
MTHFR_trunc,MTHFR_trunc1F,Q9Y265,12
MTHFR_trunc,MTHFR_trunc1F,P07305,1
MTHFR_trunc,MTHFR_trunc1F,P35527,6
MTHFR_trunc,MTHFR_trunc1F,P61221,4
MTHFR_trunc,MTHFR_trunc1F,P61026,1
MTHFR_trunc,MTHFR_trunc1F,P39019,3
MTHFR_trunc,MTHFR_trunc1F,Q9NY12,1
MTHFR_trunc,MTHFR_trunc1F,P37802,2
MTHFR_trunc,MTHFR_trunc1F,P04844,4
MTHFR_trunc,MTHFR_trunc1F,Q9UNX3,4
MTHFR_trunc,MTHFR_trunc1F,P61254,4
MTHFR_trunc,MTHFR_trunc1F,O14818,2
MTHFR_trunc,MTHFR_trunc1F,Q5T4S7,2
MTHFR_trunc,MTHFR_trunc1F,P15311,1
MTHFR_trunc,MTHFR_trunc1F,Q02790,2
MTHFR_trunc,MTHFR_trunc1F,Q9NZB2,3
MTHFR_trunc,MTHFR_trunc1F,P62263,4
MTHFR_trunc,MTHFR_trunc1F,P26368,1
MTHFR_trunc,MTHFR_trunc1F,P26599,4
MTHFR_trunc,MTHFR_trunc1F,P62861,1
MTHFR_trunc,MTHFR_trunc1F,O14744,1
MTHFR_trunc,MTHFR_trunc1F,P46783,2
MTHFR_trunc,MTHFR_trunc1F,P07355,2
MTHFR_trunc,MTHFR_trunc1F,Q9Y230,6
MTHFR_trunc,MTHFR_trunc1F,Q92499,6
MTHFR_trunc,MTHFR_trunc1F,Q13283,5
MTHFR_trunc,MTHFR_trunc1F,P46379,4
MTHFR_trunc,MTHFR_trunc1F,A5YKK6,1
MTHFR_trunc,MTHFR_trunc1F,P18206,3
MTHFR_trunc,MTHFR_trunc1F,Q92598,1
MTHFR_trunc,MTHFR_trunc1F,O75131,2
MTHFR_trunc,MTHFR_trunc1F,Q96CS3,2
MTHFR_trunc,MTHFR_trunc1F,P31946,1
MTHFR_trunc,MTHFR_trunc1F,P27348,1
MTHFR_trunc,MTHFR_trunc1F,P33240,1
MTHFR_trunc,MTHFR_trunc1F,O75083,2
MTHFR_trunc,MTHFR_trunc1F,P81605,2
MTHFR_trunc,MTHFR_trunc1F,P46777,1
MTHFR_trunc,MTHFR_trunc1F,Q96N67,1
MTHFR_trunc,MTHFR_trunc1F,P48729,1
MTHFR_trunc,MTHFR_trunc1F,Q13838,1
MTHFR_trunc,MTHFR_trunc1F,Q9BSJ8,3
MTHFR_trunc,MTHFR_trunc1F,Q9Y2Z0,4
MTHFR_trunc,MTHFR_trunc1F,P46782,1
